battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1204,1,2.4,1,16,0,51,0.5,113,3,13,1117,1417,3629,10,5,11,0,1,1,3
1819,1,3.0,1,16,1,21,0.9,109,7,5,272,1649,3665,5,3,13,1,1,0,3
1600,0,2.4,0,11,0,14,0.8,156,2,0,1790,1421,3098,8,13,12,1,0,1,3
1466,1,2.6,1,13,0,20,0.1,92,4,4,1881,689,844,16,4,20,1,0,1,0
1817,0,2.6,1,10,0,17,0.5,163,5,1,620,819,592,16,12,20,1,0,0,0
1468,0,2.3,1,8,1,48,0.3,179,4,17,566,1666,706,12,7,17,1,1,0,0
1068,0,2.5,0,11,0,55,0.2,161,5,16,996,863,2884,5,1,6,1,0,0,3
1119,1,2.8,1,18,0,4,0.9,96,7,3,400,1497,1753,16,16,12,1,1,0,1
1275,0,1.7,0,5,0,48,0.1,139,5,11,1690,1211,3951,17,13,17,0,0,1,3
633,1,2.1,1,9,0,49,0.8,144,4,4,199,1429,279,8,4,7,0,1,1,0
1612,1,1.8,1,12,0,40,1.0,127,8,11,887,856,1653,17,16,15,0,0,1,2
1479,1,2.6,0,11,1,56,0.5,136,8,18,370,965,1244,14,13,6,0,0,0,0
1596,1,1.6,1,0,1,4,0.4,172,8,18,1630,1531,3555,18,15,4,1,1,1,3
1300,0,2.5,0,5,0,46,0.6,180,1,17,282,757,709,14,3,6,1,0,1,0
1674,1,2.5,0,12,0,10,0.8,116,7,5,875,962,1783,6,0,19,1,0,0,1
1924,0,2.9,1,13,0,58,0.3,119,8,4,1634,1996,3499,14,1,20,1,1,1,3
1354,1,1.1,1,14,0,33,0.3,105,7,3,863,727,3891,6,10,18,1,0,0,3
1166,0,2.3,1,19,0,7,0.6,128,6,2,361,1365,3685,8,14,7,1,0,1,3
656,1,2.4,1,13,1,49,0.9,146,3,12,308,727,2702,18,17,16,1,0,1,1
1668,1,2.8,1,11,0,49,0.4,166,6,13,1186,1560,865,19,18,6,1,1,1,1
1855,1,2.8,0,6,0,31,0.4,112,5,18,245,690,617,12,11,4,0,0,0,0
1549,0,1.9,1,7,0,21,1.0,106,7,1,696,1360,1794,9,11,6,1,1,0,2
1798,1,1.9,0,16,1,3,0.3,84,3,5,1199,1159,2049,10,5,4,1,0,1,2
1791,0,0.9,0,9,1,59,0.2,91,6,15,744,1536,2180,8,0,14,0,1,0,2
1697,0,2.9,0,14,0,13,0.6,86,7,14,1622,504,442,13,3,14,0,0,1,0
1254,0,1.1,0,2,0,55,0.1,105,7,8,1348,1273,2783,11,1,2,0,0,1,3
649,1,2.3,0,2,1,39,0.3,164,2,3,265,1313,1734,5,13,4,1,0,0,0
504,1,2.5,1,4,1,45,0.7,173,7,10,1602,860,662,14,9,11,0,1,0,0
806,1,1.6,1,3,1,45,0.7,197,2,3,1784,947,3682,14,14,4,1,1,0,2
1146,0,1.0,0,12,1,56,0.6,145,8,11,396,1558,1591,15,2,17,0,1,0,1
1615,0,1.0,0,12,1,4,0.4,135,1,18,703,1328,1125,19,17,9,0,0,1,1
1183,1,2.6,1,11,0,64,0.6,188,2,4,775,1367,2099,15,13,9,0,0,0,1
534,0,1.8,0,5,1,4,0.7,97,5,2,833,1902,3813,15,17,2,1,0,1,2
815,0,0.7,1,11,0,64,0.8,156,5,15,909,1107,3342,8,12,15,0,0,1,2
1968,1,2.3,1,2,0,18,0.8,178,6,0,1754,1802,630,11,6,15,1,0,0,1
1982,0,1.1,0,9,0,55,0.7,140,4,20,1277,1960,2826,11,11,16,0,1,0,3
1065,1,2.7,1,3,0,7,0.9,111,1,16,1757,1364,2744,19,11,12,0,0,1,2
1707,1,1.3,1,1,0,31,0.9,155,5,8,687,817,3572,12,3,7,0,0,0,3
1578,1,1.0,1,3,0,36,0.2,200,5,7,1029,1126,3870,15,1,3,0,1,0,3
1896,1,0.7,0,2,0,62,1.0,108,5,8,208,569,3047,13,12,7,0,0,0,3
1831,1,1.8,1,9,1,9,0.9,148,4,8,542,1546,2704,5,1,12,1,0,1,2
1443,1,1.6,1,10,1,4,0.4,86,8,17,1145,910,1579,19,1,4,1,1,1,2
1091,0,2.4,0,12,0,42,0.1,108,7,16,337,1883,3620,15,1,3,1,1,1,3
1439,0,1.7,1,8,1,5,0.6,172,2,4,1883,1478,3785,8,11,6,0,1,1,3
978,0,1.4,1,3,0,50,0.5,140,1,3,532,1233,3965,5,17,3,1,1,0,3
1022,1,1.2,0,0,1,4,0.8,104,2,11,316,779,3829,19,9,2,0,0,1,3
1413,1,1.2,0,14,1,63,0.6,120,1,13,1530,648,2658,9,2,11,0,1,1,2
1357,0,2.8,1,19,1,35,0.2,94,6,15,176,1508,3835,5,9,16,1,1,1,3
1371,1,0.9,0,5,0,61,0.3,174,5,6,636,1648,3184,14,9,11,1,0,1,3
1077,0,3.0,1,4,1,9,0.9,194,4,10,389,898,1155,5,11,3,1,1,0,0
1113,1,1.3,0,6,0,19,0.1,92,5,2,1362,515,375,8,8,8,0,0,1,0
515,1,0.7,1,4,1,30,0.8,108,7,9,1653,979,3926,18,10,2,1,1,1,3
1402,1,1.1,1,4,1,3,0.4,183,7,14,382,1646,1855,5,6,13,0,0,0,1
1363,0,0.6,1,9,0,8,0.5,186,4,6,815,1369,3525,16,17,6,0,1,0,3
1903,0,2.5,1,15,0,22,0.6,172,5,6,938,627,1334,14,10,9,0,1,1,1
1256,1,1.8,0,14,0,48,0.3,166,5,9,1354,672,1605,9,5,19,0,1,1,1
1201,1,1.3,0,19,1,46,0.7,184,8,18,690,659,3340,9,0,13,0,0,1,2
601,1,2.2,1,7,1,7,0.7,125,7,12,1025,1636,2222,12,12,16,0,0,1,1
795,0,2.1,1,9,1,5,0.2,188,3,19,987,1671,2792,12,7,8,0,1,0,2
1007,0,2.8,0,7,1,43,0.4,187,8,1,22,1111,1454,18,4,19,1,0,1,0
1065,0,2.9,1,0,1,24,0.8,107,4,17,1117,1533,2555,8,9,15,0,0,0,2
1044,1,2.2,1,7,1,51,0.7,88,7,0,1113,531,2078,13,9,11,1,1,1,1
1091,0,2.5,0,5,0,20,0.6,143,8,6,1943,1342,3742,15,15,13,0,0,1,3
1653,0,2.5,0,9,1,24,0.8,171,7,8,1000,907,2097,5,10,13,1,0,1,1
696,0,1.7,1,3,0,15,0.2,182,1,4,1764,1730,588,18,13,5,1,0,1,0
998,1,2.3,1,14,1,18,0.2,97,2,20,684,1232,3013,19,12,6,1,1,1,2
744,1,0.7,0,16,1,46,0.7,125,7,18,1364,1776,3826,6,16,15,0,0,0,3
961,1,2.4,1,19,0,31,0.7,172,1,11,1768,1343,3560,8,0,10,0,0,1,3
1526,0,2.9,1,1,1,43,0.8,87,1,9,301,1185,633,16,7,16,0,1,1,0
570,0,0.7,0,2,0,6,0.3,167,3,15,1111,1919,3993,17,13,11,0,0,0,3
1009,0,2.6,0,19,1,35,0.6,115,4,14,1802,1993,1554,7,2,3,1,1,0,1
535,0,2.8,1,16,0,30,0.7,82,2,10,1090,1182,3377,18,8,14,1,1,1,2
1932,1,1.1,0,11,0,59,0.3,109,2,17,1750,1036,2615,9,7,13,1,0,1,3
1590,1,1.8,0,6,1,28,0.6,169,3,4,823,1468,3898,9,15,8,1,1,0,3
865,1,2.8,0,10,0,8,0.7,185,5,5,1738,757,1534,10,18,17,1,0,0,1
797,0,2.9,1,10,1,45,0.3,89,5,0,1233,1079,2531,15,2,8,0,1,1,2
648,0,0.8,0,16,0,11,0.4,136,7,2,939,1768,2810,8,4,4,0,1,0,2
1209,1,1.4,1,10,0,59,0.3,104,8,4,421,1844,834,13,14,4,1,0,1,0
1630,0,2.2,1,0,0,26,0.9,162,1,13,334,1122,3158,6,3,19,1,0,1,2
1376,0,1.1,0,13,0,51,0.3,174,6,17,566,1085,792,7,9,9,0,0,0,0
1821,0,1.3,0,15,0,43,0.2,196,2,12,1479,1810,3357,16,17,9,1,1,1,3
1015,0,0.6,0,5,1,31,0.1,122,3,9,917,803,728,10,18,7,0,0,0,0
917,1,0.9,0,2,1,38,0.1,116,3,5,761,591,927,16,18,16,1,0,0,0
1217,1,1.9,1,2,1,13,0.3,117,6,2,915,609,2108,16,2,13,1,1,1,1
803,0,2.1,1,16,0,6,0.6,172,3,12,675,666,937,19,2,19,1,1,1,0
1963,1,2.1,1,8,1,50,0.1,133,8,2,1582,1818,543,7,3,18,1,1,1,1
778,0,2.4,1,10,1,62,0.4,82,4,16,766,560,451,19,14,20,0,1,1,0
1218,0,1.5,1,19,1,56,0.2,194,7,8,925,998,1327,18,3,8,1,0,1,0
1283,0,1.2,1,1,1,21,0.5,92,8,7,1096,1402,2093,11,8,13,0,0,1,1
585,1,0.5,1,4,0,24,0.1,192,5,0,1267,1413,420,7,15,8,1,0,0,0
1202,1,1.0,0,16,0,24,0.6,99,1,5,654,1746,770,7,9,15,0,1,0,0
1182,1,1.3,1,10,1,46,0.7,145,6,0,143,1970,2545,12,17,16,0,1,1,2
889,0,0.9,0,0,1,41,0.8,117,4,15,1352,1103,1448,5,9,6,0,1,0,1
691,0,0.6,1,14,1,52,0.3,163,3,10,1098,849,3092,6,7,18,1,1,1,2
567,1,0.9,0,2,1,61,0.9,128,4,16,1270,635,3401,12,18,7,1,0,1,2
512,0,2.2,1,15,1,26,0.7,124,3,11,1066,1836,369,13,10,20,0,1,0,0
1222,0,2.1,1,15,0,43,0.2,137,3,20,997,1059,3806,17,3,18,0,1,1,3
634,1,2.8,0,16,0,33,0.5,197,8,16,1860,1846,2814,19,12,2,1,1,0,2
1938,1,2.5,1,9,0,62,0.8,109,3,3,105,1021,3333,9,14,9,1,0,0,3
867,0,1.9,1,5,1,24,0.4,106,4,2,181,1633,2045,9,15,9,0,0,0,0
1478,0,0.8,1,17,1,13,0.4,88,6,18,1836,1464,258,7,0,17,1,0,0,1
1510,1,1.9,0,11,0,25,0.7,169,2,5,1739,1569,3569,8,2,15,0,0,0,3
1243,0,0.7,1,12,1,40,0.1,161,5,16,807,1477,2382,11,11,2,1,1,0,2
1825,0,1.6,1,2,1,62,1.0,153,8,13,1060,960,394,19,14,17,1,1,0,0
666,0,1.5,0,12,1,54,0.3,82,7,14,881,654,879,18,12,6,0,1,0,0
851,0,1.6,0,11,1,3,0.1,175,1,5,1955,516,1027,18,7,9,1,1,0,0
878,1,1.2,1,5,1,34,0.1,177,4,6,894,1129,1662,11,14,5,1,0,1,0
703,1,2.2,0,15,1,12,0.5,194,1,11,1490,1836,1911,14,11,4,0,1,1,1
942,1,2.6,0,2,0,24,0.9,192,5,0,715,1463,1857,15,17,12,0,1,0,1
969,0,2.4,1,14,0,61,0.8,111,3,6,747,1510,3505,8,6,3,0,0,0,3
1647,0,2.1,0,19,1,64,0.9,165,8,10,1322,888,3785,11,14,3,0,0,1,3
952,1,1.8,0,11,0,11,0.6,128,2,4,782,1228,2796,13,2,16,1,1,0,2
1815,0,0.6,0,2,1,10,0.5,152,7,6,27,1110,2628,10,13,8,0,1,1,2
1659,1,2.3,0,11,1,45,0.4,120,3,20,339,704,3490,12,13,14,1,0,0,3
1852,1,1.9,0,10,1,27,0.1,159,8,6,1712,1419,1257,11,4,20,0,0,0,2
657,0,1.2,1,11,0,29,0.9,195,2,18,719,1044,2345,5,1,2,0,1,1,1
1976,1,1.3,1,5,1,57,0.5,158,3,19,200,1103,2661,16,18,17,1,1,1,2
1420,1,2.8,1,12,0,59,0.5,191,3,14,1841,1394,1324,18,1,4,1,1,0,1
1973,0,2.1,0,5,1,58,0.6,192,8,3,1960,546,3818,16,8,16,0,0,0,3
1032,1,1.7,0,11,1,51,0.8,94,6,4,979,1903,1137,19,0,7,0,0,1,0
1929,0,2.1,1,11,1,63,0.3,196,7,19,1231,833,477,11,7,4,1,0,0,0
1382,1,1.5,0,12,1,47,0.7,179,5,0,1480,1518,1466,5,15,6,0,1,0,1
607,1,1.7,1,15,0,57,0.7,131,7,10,129,1663,3310,9,9,8,0,1,0,1
1115,0,1.2,0,17,0,36,0.9,152,6,12,581,730,1658,17,4,15,0,1,0,1
706,1,1.6,1,15,1,5,0.1,154,6,17,1102,872,1067,7,7,14,1,0,1,0
1911,0,2.2,1,15,0,53,0.3,175,7,18,1078,1118,3520,13,1,15,1,1,0,3
956,1,0.6,1,17,0,60,0.5,177,8,5,649,1725,829,5,11,2,0,0,0,0
833,1,2.5,0,4,1,21,0.9,92,5,10,3,1453,850,9,0,20,1,1,0,0
1329,1,1.2,0,5,1,28,1.0,80,4,13,1868,1199,3620,6,6,10,1,0,1,3
1137,1,2.2,1,10,1,38,0.6,109,6,20,1204,1773,1458,6,1,4,1,1,1,1
645,0,2.1,0,9,1,43,0.3,143,6,11,1481,1208,262,7,4,19,0,1,0,0
1724,1,2.1,1,14,0,44,0.3,182,8,2,857,1828,1878,13,1,17,0,1,0,2
1768,0,2.0,0,0,1,26,0.7,158,6,19,994,1655,3029,15,17,3,1,0,0,3
1614,1,2.9,1,2,1,55,0.3,96,8,10,871,758,3089,9,14,10,1,1,1,2
1425,0,1.8,0,14,0,53,0.6,166,6,3,842,1074,582,17,17,19,1,1,1,0
1103,1,2.3,1,16,0,61,0.9,136,8,3,1315,537,1308,10,12,14,0,1,1,0
1313,0,2.3,1,6,1,38,0.5,124,7,4,1952,857,2569,16,9,5,1,0,1,2
1281,1,1.1,1,6,1,6,0.4,173,8,15,1524,533,2727,12,3,15,0,0,0,2
747,0,1.2,0,11,0,55,0.1,115,2,19,1308,657,2580,15,18,5,0,1,1,1
622,1,1.6,0,9,0,7,0.3,154,8,9,23,506,1520,19,17,8,0,0,1,0
879,0,1.2,0,3,0,14,0.7,102,3,2,1007,1507,3485,19,7,5,1,1,0,3
1181,0,1.4,1,10,0,19,0.4,126,7,18,1874,1114,548,13,4,15,0,1,0,0
740,0,1.5,0,16,0,13,0.2,147,4,13,780,1204,3335,19,7,19,1,0,0,2
660,0,2.0,1,14,1,47,0.2,155,4,11,1077,1645,3773,15,7,2,0,0,0,2
1777,1,1.0,0,16,1,29,0.2,191,6,1,636,1713,2820,9,17,13,1,1,0,2
1062,0,2.5,0,12,0,15,0.7,115,5,20,374,1298,1863,19,1,6,1,1,1,1
1376,0,1.6,1,17,0,2,0.7,188,6,1,1383,1186,1680,7,12,16,1,0,1,1
1286,0,2.3,0,4,0,15,0.6,178,1,12,614,1474,1887,12,14,4,1,1,0,1
1602,0,0.7,0,0,1,45,0.6,123,7,12,1152,1121,878,7,14,8,1,0,1,1
1609,1,1.7,1,2,1,52,0.2,96,4,10,1163,1163,1086,16,3,5,1,0,1,0
944,1,0.6,1,19,0,20,0.6,111,7,11,1663,947,2635,18,7,18,1,1,0,2
1771,0,2.2,1,12,0,6,0.2,159,3,8,1839,784,2315,17,6,3,0,0,0,3
1056,1,1.4,1,4,1,37,0.9,175,5,12,1085,798,2116,6,7,13,1,1,1,1
1752,1,2.9,1,17,1,51,0.2,154,5,7,98,1482,2033,9,1,4,0,0,1,2
1107,1,1.3,1,6,1,6,0.5,167,2,9,1141,1744,547,10,1,13,0,1,1,0
666,1,1.9,0,11,0,52,0.1,92,4,14,1734,1135,3503,6,0,16,0,1,0,3
1640,1,1.1,0,4,1,12,0.8,141,6,15,936,642,3832,12,18,16,0,1,0,3
545,0,2.1,0,1,1,18,0.2,185,7,3,1107,1414,1173,5,7,2,0,1,0,0
1658,1,1.7,1,5,1,41,0.9,127,8,20,1495,1852,1432,14,4,16,1,0,0,2
564,0,1.4,1,4,0,5,0.1,188,4,2,860,1290,2615,13,15,7,1,0,0,1
810,0,1.0,0,11,1,21,0.8,94,6,5,813,540,264,13,9,14,1,1,1,0
1405,1,0.8,1,0,0,10,0.7,198,2,7,945,622,638,18,6,20,0,1,1,1
1912,0,0.8,0,4,1,15,0.3,175,8,6,1670,1282,3631,16,2,4,0,0,0,3
1112,1,3.0,1,11,1,50,0.3,155,7,7,956,1791,901,8,7,8,0,1,1,0
680,1,1.5,1,7,1,16,0.4,154,8,6,641,587,2415,13,12,18,0,1,0,1
849,1,0.5,1,12,1,4,0.8,193,4,9,1170,1629,3558,17,11,4,0,1,1,3
1844,0,2.9,1,13,0,15,0.9,125,3,16,1358,1668,2999,17,7,6,0,1,0,3
1590,0,0.5,1,19,1,7,0.3,99,7,17,1789,577,1273,14,11,12,1,1,1,1
650,0,1.5,0,16,0,41,0.4,191,6,7,1751,817,827,6,14,20,0,0,1,0
1077,1,2.3,0,4,0,63,0.3,92,2,5,1535,505,2943,11,17,7,0,1,1,2
896,0,2.8,1,13,1,12,0.2,159,5,14,1508,1348,1770,17,10,9,1,1,1,1
766,1,2.3,0,12,1,47,0.7,112,6,1,881,761,3877,6,4,17,0,1,0,2
1769,0,1.7,0,11,0,24,0.4,192,4,9,671,1873,2670,13,2,4,1,1,1,2
1426,0,2.9,0,15,1,6,0.3,197,3,4,1103,636,297,13,2,8,1,0,1,0
769,0,0.6,1,2,1,45,0.9,137,2,12,1385,1473,1195,8,0,8,0,1,0,0
1476,0,3.0,1,7,0,15,0.8,144,4,1,1016,1679,3042,10,10,9,1,1,1,3
1120,0,2.6,1,16,1,34,0.8,135,2,17,405,767,2881,19,4,12,0,1,1,2
592,0,2.8,1,17,1,33,0.1,131,3,5,28,878,3032,13,4,6,0,1,1,2
1174,1,1.1,1,0,0,39,0.9,193,2,10,114,1694,1130,19,13,9,0,1,0,0
777,1,0.9,1,9,1,10,0.6,114,4,12,835,639,1189,12,6,19,1,0,1,0
867,1,2.2,1,5,1,17,0.6,196,6,9,1551,1161,1038,17,15,17,1,1,1,0
1818,0,1.8,0,3,1,48,0.1,158,4,9,1548,874,2860,14,2,20,1,1,1,3
1565,0,1.8,1,1,1,60,0.9,196,2,5,1584,519,299,18,6,14,1,1,1,0
701,1,2.8,0,10,1,2,0.6,154,7,16,1390,1176,3303,9,0,13,1,0,0,3
1777,1,2.1,1,13,1,28,0.8,179,4,10,44,1229,1311,10,10,6,0,1,1,1
1361,1,1.3,1,10,1,57,0.7,139,5,4,1732,1020,2082,5,2,5,0,0,0,2
1811,0,1.5,1,7,1,20,0.8,135,5,5,1858,1717,1179,8,4,12,0,0,0,2
1620,0,0.8,1,15,1,30,0.7,111,5,9,1666,643,1847,7,13,9,1,0,0,1
1008,1,1.0,1,13,1,58,0.9,105,4,17,874,1144,3116,7,16,16,1,0,1,2
1302,1,0.9,1,18,1,63,0.3,84,7,20,421,770,998,9,10,2,1,1,1,0
1296,1,2.5,0,6,1,43,0.3,126,7,8,1775,1636,2388,18,18,18,1,1,0,2
1579,1,2.3,0,4,1,45,0.7,199,8,8,363,1334,470,10,14,5,0,0,1,0
872,0,1.8,1,9,1,40,0.6,193,4,2,1545,1557,921,17,14,9,1,1,0,1
999,1,1.4,1,10,0,19,0.6,163,3,11,1893,661,2817,17,18,8,0,1,1,3
867,1,2.2,0,9,0,57,0.7,123,1,5,1766,1184,2382,19,1,19,0,1,1,1
944,1,2.5,1,16,1,4,0.6,142,4,17,1021,575,2544,12,4,15,0,0,1,2
741,1,2.7,1,0,1,5,0.8,171,8,11,1634,984,1099,17,8,2,1,0,0,1
554,0,1.9,1,10,0,39,0.4,80,3,4,1629,1916,1027,11,11,18,0,1,0,0
1910,1,2.5,0,8,1,54,0.9,191,7,19,1910,1589,1848,14,18,14,1,0,0,3
611,0,1.8,1,4,0,53,0.2,185,7,17,706,617,738,17,1,3,0,1,1,0
1831,1,1.7,0,12,0,44,0.7,197,6,6,1233,1053,3580,7,4,16,1,1,1,3
504,0,2.7,0,16,0,25,0.9,91,5,2,1602,1805,1258,5,5,2,1,0,0,1
1666,1,1.5,1,10,0,24,0.3,194,7,5,445,754,2948,7,12,10,0,0,1,2
992,1,1.5,1,1,1,28,0.4,154,1,7,442,1634,842,15,18,5,0,1,1,0
1276,0,1.3,0,1,1,18,0.4,147,2,8,763,980,2693,12,17,2,0,0,1,3
923,0,1.8,0,8,0,28,0.6,101,2,17,705,1215,1019,9,14,12,0,0,1,0
1235,1,1.9,0,13,0,8,0.5,139,7,20,1474,1814,1309,16,14,15,0,0,0,1
1177,0,2.2,1,6,0,22,0.2,123,4,15,1835,1508,1798,5,7,11,1,1,0,1
1294,1,1.6,1,6,1,61,0.9,199,2,17,307,924,722,7,11,8,1,1,1,0
1089,1,1.0,0,17,0,46,0.3,121,1,2,637,513,722,12,3,11,1,0,1,0
1304,1,2.7,0,0,0,10,0.6,106,4,3,1823,852,3074,18,9,4,1,1,0,3
1738,0,1.4,1,1,0,20,0.6,194,4,19,1166,1126,1549,16,5,2,0,0,1,1
1151,0,2.8,0,3,0,18,0.1,102,2,12,402,699,2381,15,17,4,0,0,1,1
1042,1,1.0,0,19,1,19,0.2,189,1,4,1183,1822,2675,15,6,3,0,0,1,2
697,1,1.9,0,9,1,45,1.0,196,7,16,1717,582,2586,9,7,16,1,1,0,2
1039,1,1.8,1,3,0,58,0.7,117,7,3,733,1310,2604,11,7,13,1,1,1,2
688,0,2.6,0,6,0,46,0.1,163,2,16,948,1964,3905,18,17,5,1,0,0,3
773,1,0.8,0,19,1,32,0.8,176,4,18,1203,1002,2616,15,17,12,1,0,0,2
1928,1,2.8,0,13,0,12,0.6,144,3,10,1648,1304,1559,13,8,11,0,1,1,2
634,1,1.8,0,4,1,11,0.2,164,4,13,1107,610,1321,6,18,4,1,0,0,0
1223,0,2.0,0,4,1,53,0.7,95,1,15,1879,1593,3253,15,14,20,1,1,0,3
1751,1,1.8,0,1,0,44,0.5,142,8,18,1480,1965,1834,10,16,19,1,0,1,2
1929,1,0.6,0,15,1,34,0.3,142,6,12,827,1658,2348,10,17,16,1,1,1,3
720,0,1.7,0,2,1,38,0.9,148,8,6,955,724,3306,15,6,17,0,1,0,2
745,1,1.2,0,5,0,55,0.4,194,3,4,1366,1028,1136,10,10,12,0,0,0,0
1058,1,1.4,1,6,1,53,0.4,179,7,7,138,1584,1088,13,5,17,1,1,0,0
1331,0,2.1,0,12,1,7,0.3,152,5,1,444,1697,453,5,5,12,1,0,0,0
1939,1,1.7,1,12,1,26,0.8,128,2,14,467,1104,526,7,8,5,1,0,1,1
811,1,0.7,1,15,1,4,0.7,128,3,7,1570,1941,2561,13,0,5,0,0,0,2
746,1,0.7,1,5,1,26,0.9,82,7,14,1612,805,2140,19,4,18,0,0,1,1
879,0,1.0,1,7,1,42,0.3,146,7,1,1607,1611,1369,16,15,10,1,1,0,1
1811,1,1.0,1,7,1,15,0.8,110,6,6,206,1244,1047,11,3,15,1,0,0,0
545,1,2.0,0,0,0,11,0.6,187,2,8,578,1566,2859,19,11,4,1,0,0,1
1070,0,0.9,0,14,1,32,0.4,173,6,1,612,1393,575,9,14,10,0,1,1,0
678,1,2.7,0,10,0,35,0.1,190,8,17,47,1147,2878,18,4,3,1,0,0,1
735,0,1.0,1,9,1,46,0.8,200,1,12,505,1722,3642,11,8,6,0,1,0,2
1875,0,0.7,1,19,1,2,0.3,128,3,17,845,1761,1960,6,16,4,1,0,0,2
502,1,2.7,1,3,0,17,0.7,131,1,16,1736,1725,2107,5,15,5,0,1,1,1
982,0,1.2,1,19,1,51,0.6,153,1,0,333,633,2263,19,17,13,0,1,1,1
1873,0,1.6,0,13,1,44,0.1,132,8,18,1687,1134,612,14,11,2,1,1,0,0
1412,0,2.9,0,4,0,58,1.0,113,2,1,1605,1623,2601,7,16,5,0,1,1,2
607,1,2.9,0,13,1,53,0.8,165,2,18,310,1799,1623,19,7,15,0,1,0,0
1197,0,2.3,0,15,1,54,0.5,134,1,14,512,1042,2009,5,11,4,1,0,0,2
1956,1,0.7,1,7,1,34,0.7,193,8,17,898,1610,341,10,12,12,1,0,1,0
1100,1,2.0,0,6,0,62,0.5,106,4,10,1850,1348,3539,16,18,18,0,1,0,3
1292,1,3.0,1,16,1,28,0.8,133,7,3,1539,830,1503,5,6,16,1,0,1,1
1297,1,2.9,1,3,1,58,0.2,144,3,3,1905,1838,540,18,16,4,1,0,0,1
1490,0,0.8,0,0,0,26,0.5,189,6,2,612,1166,3183,15,9,4,0,0,0,3
780,0,1.5,1,13,1,29,0.4,149,8,16,1782,1406,3923,19,1,15,0,1,0,3
1759,1,1.3,0,18,1,45,0.5,88,6,11,1874,932,2202,17,12,8,1,1,0,2
1982,1,0.8,1,10,1,27,0.5,120,5,4,1175,538,381,17,18,9,0,1,0,0
713,1,2.2,1,2,0,11,0.2,187,2,2,302,1178,3968,8,8,11,1,0,1,3
1727,0,1.2,0,10,1,58,1.0,112,2,1,524,1583,1034,8,10,13,1,1,0,1
1725,0,1.4,1,5,1,30,0.1,121,5,5,252,990,1155,8,17,10,1,1,1,1
1612,1,0.7,0,16,0,60,0.1,98,4,15,1583,1892,2907,7,17,2,1,1,1,3
1056,1,1.7,1,12,0,27,0.4,167,1,18,613,1624,1498,14,7,3,1,0,0,1
1203,0,0.9,0,6,1,63,0.7,96,2,12,1375,1462,574,5,14,2,1,1,1,0
1758,1,1.6,0,12,1,39,0.3,124,4,20,524,1709,2811,11,11,7,1,0,0,3
729,1,0.9,0,13,0,50,0.6,166,2,8,1916,1791,1237,13,12,17,1,0,0,1
1743,0,2.9,0,13,1,49,0.8,188,5,6,1517,1581,3481,13,13,20,1,0,0,3
1880,1,0.9,0,7,1,14,0.2,106,3,14,739,1737,832,12,6,11,0,1,0,1
1522,0,1.8,1,11,0,53,1.0,120,3,2,934,1569,3647,8,5,2,0,0,1,3
1012,0,1.0,1,0,1,61,0.4,94,1,19,115,1791,2964,6,0,3,1,1,0,2
1338,0,0.7,1,8,1,43,0.7,132,5,16,268,655,1152,19,16,17,1,1,1,1
575,1,1.0,0,7,0,61,0.2,200,2,0,1957,1015,2422,11,5,8,1,0,0,1
1897,1,0.6,0,10,0,55,0.7,116,6,3,1599,1830,3768,13,12,18,0,0,0,3
1013,1,0.8,1,19,0,43,0.9,111,8,13,1643,1210,497,13,13,11,1,1,1,0
585,1,1.7,0,19,1,32,0.2,128,8,15,1261,522,3324,10,13,18,1,1,0,2
1691,0,2.1,0,9,0,56,0.2,188,6,4,434,1771,1978,15,16,4,0,0,0,2
1486,0,0.7,0,12,1,13,0.4,146,7,15,206,1482,3808,10,16,18,0,0,1,3
1434,0,1.6,0,2,0,37,0.1,153,8,9,1422,1864,1036,11,0,12,1,0,0,1
581,1,2.0,0,9,0,53,1.0,174,6,14,650,524,2948,17,15,10,0,1,1,1
1626,1,1.1,1,13,0,61,0.6,166,3,8,1,720,3878,9,3,12,0,1,0,3
1455,1,1.4,0,13,1,18,0.6,152,5,9,44,1265,1542,15,12,8,1,0,0,1
1690,0,0.7,1,19,1,7,1.0,147,7,8,1093,772,659,14,12,13,1,0,1,0
1740,0,1.1,0,9,0,23,0.8,144,6,3,1647,1280,1723,5,1,16,0,0,0,2
817,0,1.7,0,18,1,56,0.8,101,3,3,711,1019,2494,15,5,17,0,1,0,1
815,0,3.0,1,19,1,35,0.4,130,2,3,1960,815,2614,17,17,20,1,1,1,2
1885,0,3.0,1,11,1,5,0.4,182,2,16,747,1654,2059,9,2,9,1,0,1,2
1296,1,2.9,0,1,0,9,0.4,84,4,8,1438,558,3746,18,4,16,0,0,1,3
1156,1,1.6,0,7,1,23,0.4,180,7,7,479,1811,2419,5,1,18,1,1,0,2
930,0,0.7,1,15,1,23,0.4,148,5,17,1190,730,2654,7,3,2,0,1,1,2
1458,0,1.3,0,11,1,10,0.2,122,1,18,538,1369,3836,19,12,11,1,1,0,3
1630,1,1.1,1,18,1,33,0.4,93,8,4,1526,1986,3771,17,15,15,1,0,1,3
503,0,0.5,0,16,0,32,0.5,172,4,7,891,669,1533,16,11,10,1,1,0,0
