battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,source,edge_case_type
1713.0,1.0,1.2,0.0,5.0,0.0,51.0,0.8,198.0,3.0,4.0,1177.0,1603.0,1229.0,8.0,11.0,14.0,1.0,1.0,1.0,2,synthetic_train,
1160.0,0.0,1.3,1.0,14.0,0.0,58.0,0.2,172.0,1.0,17.0,585.0,1963.0,2368.0,17.0,7.0,19.0,0.0,1.0,0.0,1,synthetic_train,
1474.0,1.0,1.2,0.0,12.0,0.0,28.0,1.0,151.0,6.0,11.0,1742.0,1681.0,2321.0,13.0,7.0,18.0,1.0,1.0,0.0,2,synthetic_train,
1329.0,0.0,2.5,1.0,0.0,1.0,50.0,0.4,104.0,1.0,14.0,1804.0,517.0,813.0,10.0,0.0,13.0,0.0,1.0,0.0,1,synthetic_train,
1942.0,1.0,2.4,0.0,9.0,0.0,5.0,0.4,178.0,3.0,19.0,437.0,1010.0,2694.0,5.0,0.0,7.0,0.0,0.0,0.0,2,synthetic_train,
1481.0,1.0,2.2,0.0,14.0,0.0,48.0,0.7,103.0,5.0,4.0,954.0,990.0,1774.0,10.0,10.0,15.0,1.0,1.0,0.0,2,synthetic_train,
1125.0,1.0,0.8,0.0,15.0,0.0,8.0,0.1,102.0,2.0,20.0,463.0,1449.0,822.0,10.0,6.0,11.0,0.0,0.0,0.0,0,synthetic_train,
1954.0,1.0,2.5,1.0,5.0,1.0,44.0,0.8,186.0,2.0,2.0,1204.0,1013.0,2166.0,6.0,4.0,9.0,0.0,0.0,1.0,2,synthetic_train,
660.0,1.0,2.2,1.0,18.0,0.0,26.0,1.0,93.0,7.0,15.0,574.0,1966.0,2867.0,14.0,7.0,15.0,1.0,0.0,1.0,1,synthetic_train,
1976.0,0.0,1.0,0.0,13.0,0.0,28.0,0.8,97.0,7.0,14.0,1364.0,932.0,374.0,14.0,11.0,18.0,0.0,0.0,0.0,0,synthetic_train,
731.0,1.0,2.1,1.0,8.0,0.0,19.0,0.8,141.0,1.0,17.0,1924.0,1155.0,3700.0,19.0,5.0,5.0,1.0,1.0,0.0,3,synthetic_train,
932.0,1.0,1.7,0.0,12.0,1.0,27.0,0.5,150.0,7.0,3.0,1708.0,1725.0,2541.0,10.0,6.0,12.0,0.0,0.0,0.0,2,synthetic_train,
1732.0,1.0,1.6,1.0,17.0,1.0,57.0,0.2,85.0,4.0,20.0,357.0,1050.0,1230.0,9.0,5.0,16.0,0.0,0.0,0.0,0,synthetic_train,
1600.0,0.0,0.8,0.0,4.0,0.0,52.0,0.8,125.0,2.0,16.0,254.0,567.0,3064.0,17.0,12.0,8.0,0.0,0.0,0.0,3,synthetic_train,
1955.0,1.0,1.8,1.0,3.0,0.0,23.0,0.6,107.0,8.0,2.0,1597.0,998.0,3413.0,10.0,1.0,8.0,1.0,0.0,1.0,3,synthetic_train,
1624.0,0.0,0.7,0.0,8.0,0.0,20.0,0.9,116.0,3.0,11.0,160.0,1038.0,3834.0,14.0,17.0,2.0,1.0,0.0,0.0,3,synthetic_train,
1455.0,1.0,0.9,0.0,1.0,0.0,34.0,0.2,101.0,3.0,17.0,784.0,1417.0,3214.0,16.0,10.0,8.0,0.0,0.0,0.0,3,synthetic_train,
1019.0,1.0,0.8,1.0,16.0,1.0,45.0,0.4,161.0,2.0,10.0,1948.0,1566.0,1016.0,18.0,4.0,13.0,0.0,1.0,0.0,0,synthetic_train,
507.0,0.0,2.9,1.0,19.0,1.0,13.0,0.4,137.0,8.0,7.0,878.0,1322.0,868.0,9.0,14.0,20.0,0.0,1.0,0.0,0,synthetic_train,
685.0,1.0,1.2,0.0,12.0,0.0,47.0,0.7,196.0,3.0,5.0,17.0,1109.0,1037.0,14.0,17.0,11.0,0.0,1.0,1.0,0,synthetic_train,
946.0,1.0,1.4,1.0,19.0,0.0,61.0,0.8,81.0,5.0,10.0,1912.0,1253.0,3533.0,6.0,1.0,7.0,1.0,0.0,1.0,3,synthetic_train,
561.0,0.0,1.3,1.0,1.0,0.0,55.0,1.0,174.0,2.0,20.0,1388.0,715.0,1396.0,16.0,3.0,17.0,1.0,0.0,0.0,0,synthetic_train,
1262.0,0.0,2.7,0.0,12.0,1.0,36.0,0.4,190.0,8.0,12.0,648.0,771.0,1492.0,5.0,2.0,5.0,1.0,1.0,0.0,1,synthetic_train,
1666.0,0.0,1.9,0.0,8.0,1.0,22.0,0.5,138.0,7.0,15.0,1198.0,1415.0,3590.0,15.0,1.0,5.0,1.0,0.0,1.0,3,synthetic_train,
1944.0,1.0,2.8,1.0,5.0,0.0,22.0,0.1,164.0,5.0,16.0,1200.0,1797.0,1020.0,8.0,14.0,11.0,1.0,0.0,0.0,1,synthetic_train,
1234.0,1.0,1.2,1.0,6.0,0.0,48.0,0.3,133.0,3.0,16.0,1083.0,1283.0,1778.0,11.0,3.0,17.0,1.0,1.0,0.0,1,synthetic_train,
1812.0,1.0,0.8,1.0,10.0,0.0,30.0,0.4,151.0,6.0,8.0,1884.0,590.0,1365.0,6.0,7.0,6.0,1.0,0.0,0.0,1,synthetic_train,
1978.0,1.0,1.9,1.0,12.0,0.0,8.0,0.6,189.0,4.0,16.0,1541.0,1971.0,1385.0,15.0,15.0,2.0,1.0,1.0,0.0,2,synthetic_train,
1789.0,1.0,1.4,1.0,3.0,0.0,44.0,0.5,144.0,8.0,6.0,507.0,985.0,2485.0,12.0,11.0,15.0,0.0,0.0,1.0,2,synthetic_train,
1197.0,0.0,2.5,1.0,12.0,0.0,10.0,0.4,149.0,6.0,12.0,1946.0,1622.0,3030.0,14.0,12.0,13.0,0.0,1.0,1.0,3,synthetic_train,
987.0,0.0,2.7,1.0,18.0,1.0,64.0,0.7,199.0,1.0,6.0,1887.0,1845.0,1248.0,10.0,1.0,15.0,0.0,1.0,1.0,1,synthetic_train,
1966.0,0.0,1.7,0.0,0.0,0.0,28.0,0.8,140.0,7.0,19.0,91.0,1978.0,398.0,5.0,18.0,9.0,0.0,1.0,1.0,0,synthetic_train,
862.0,0.0,2.9,1.0,17.0,0.0,23.0,0.3,100.0,2.0,15.0,582.0,674.0,2649.0,13.0,1.0,4.0,0.0,1.0,1.0,1,synthetic_train,
1117.0,1.0,1.9,1.0,12.0,1.0,5.0,0.4,162.0,3.0,12.0,1205.0,779.0,2310.0,15.0,13.0,8.0,0.0,0.0,0.0,2,synthetic_train,
611.0,0.0,1.2,0.0,6.0,1.0,12.0,0.7,163.0,4.0,9.0,1722.0,1467.0,2722.0,14.0,12.0,10.0,0.0,1.0,1.0,1,synthetic_train,
1690.0,0.0,1.7,1.0,14.0,1.0,61.0,0.8,108.0,2.0,10.0,1405.0,1641.0,1941.0,8.0,7.0,10.0,1.0,0.0,0.0,2,synthetic_train,
1474.0,0.0,0.6,1.0,12.0,1.0,35.0,0.8,168.0,8.0,16.0,1125.0,1751.0,3163.0,15.0,15.0,18.0,1.0,1.0,1.0,3,synthetic_train,
627.0,0.0,2.5,0.0,15.0,1.0,58.0,0.3,87.0,8.0,5.0,599.0,1326.0,2594.0,13.0,16.0,6.0,1.0,1.0,1.0,2,synthetic_train,
832.0,0.0,0.8,0.0,1.0,0.0,62.0,0.6,118.0,2.0,17.0,189.0,737.0,3091.0,8.0,1.0,7.0,0.0,1.0,1.0,2,synthetic_train,
1333.0,0.0,1.3,0.0,1.0,0.0,5.0,0.9,183.0,3.0,5.0,1750.0,1568.0,2992.0,6.0,18.0,5.0,0.0,1.0,1.0,3,synthetic_train,
1310.0,1.0,1.9,0.0,12.0,0.0,25.0,0.5,154.0,3.0,2.0,1044.0,1501.0,2115.0,9.0,4.0,12.0,0.0,0.0,1.0,2,synthetic_train,
1703.0,0.0,0.6,0.0,6.0,1.0,54.0,0.5,153.0,6.0,15.0,896.0,1200.0,1472.0,5.0,15.0,17.0,1.0,1.0,0.0,1,synthetic_train,
899.0,0.0,0.7,0.0,4.0,1.0,33.0,1.0,155.0,5.0,14.0,1921.0,1455.0,2435.0,15.0,15.0,18.0,1.0,1.0,1.0,2,synthetic_train,
1887.0,0.0,2.2,0.0,8.0,1.0,34.0,0.2,99.0,6.0,7.0,322.0,818.0,2638.0,5.0,10.0,6.0,1.0,0.0,0.0,2,synthetic_train,
1166.0,1.0,0.7,0.0,14.0,1.0,37.0,0.7,196.0,1.0,13.0,498.0,1715.0,2395.0,5.0,16.0,10.0,1.0,1.0,1.0,1,synthetic_train,
1733.0,1.0,1.7,0.0,3.0,0.0,46.0,0.9,116.0,5.0,15.0,1675.0,568.0,2218.0,7.0,15.0,16.0,1.0,1.0,0.0,2,synthetic_train,
857.0,1.0,1.3,1.0,19.0,1.0,61.0,0.2,175.0,2.0,16.0,557.0,1757.0,1539.0,9.0,9.0,2.0,0.0,0.0,0.0,0,synthetic_train,
555.0,1.0,1.1,0.0,8.0,1.0,57.0,0.7,199.0,2.0,20.0,1849.0,1756.0,757.0,5.0,3.0,15.0,0.0,0.0,1.0,0,synthetic_train,
582.0,1.0,1.0,1.0,3.0,1.0,41.0,0.5,109.0,7.0,17.0,1682.0,1530.0,1856.0,14.0,8.0,4.0,0.0,0.0,0.0,1,synthetic_train,
1059.0,1.0,2.4,0.0,1.0,1.0,38.0,0.9,156.0,2.0,9.0,195.0,1721.0,3556.0,6.0,17.0,2.0,0.0,1.0,1.0,3,synthetic_train,
1929.0,0.0,2.9,1.0,17.0,0.0,24.0,0.9,85.0,1.0,4.0,897.0,1868.0,2938.0,17.0,3.0,4.0,0.0,1.0,0.0,3,synthetic_train,
573.0,1.0,0.9,1.0,2.0,1.0,9.0,0.9,156.0,4.0,2.0,1474.0,743.0,3080.0,13.0,18.0,18.0,1.0,0.0,0.0,2,synthetic_train,
1053.0,0.0,2.9,1.0,8.0,0.0,46.0,0.2,133.0,6.0,12.0,960.0,1316.0,3014.0,6.0,3.0,14.0,0.0,1.0,0.0,2,synthetic_train,
663.0,0.0,2.0,0.0,13.0,0.0,2.0,0.8,88.0,5.0,13.0,421.0,1467.0,3705.0,11.0,12.0,16.0,1.0,1.0,0.0,3,synthetic_train,
1897.0,1.0,2.1,1.0,10.0,0.0,45.0,0.9,161.0,2.0,14.0,88.0,1913.0,1102.0,7.0,12.0,15.0,1.0,0.0,0.0,1,synthetic_train,
1512.0,0.0,2.3,0.0,5.0,0.0,33.0,0.7,197.0,7.0,0.0,13.0,1605.0,2952.0,19.0,3.0,17.0,1.0,0.0,0.0,3,synthetic_train,
1644.0,0.0,2.3,0.0,2.0,1.0,51.0,0.6,90.0,4.0,14.0,349.0,1390.0,516.0,13.0,8.0,11.0,0.0,0.0,1.0,0,synthetic_train,
1569.0,1.0,2.5,1.0,14.0,1.0,61.0,0.1,188.0,6.0,16.0,511.0,1335.0,1172.0,17.0,2.0,17.0,1.0,0.0,1.0,0,synthetic_train,
1485.0,0.0,1.7,0.0,9.0,0.0,36.0,0.9,182.0,2.0,15.0,591.0,715.0,366.0,10.0,6.0,3.0,0.0,1.0,0.0,0,synthetic_train,
1660.0,0.0,1.8,0.0,0.0,1.0,38.0,0.1,146.0,8.0,11.0,1676.0,975.0,1867.0,7.0,18.0,13.0,0.0,0.0,1.0,2,synthetic_train,
512.0,1.0,1.3,1.0,3.0,0.0,32.0,0.4,189.0,3.0,0.0,997.0,1149.0,782.0,8.0,1.0,16.0,1.0,1.0,0.0,0,synthetic_train,
1798.0,1.0,0.8,0.0,11.0,0.0,25.0,0.9,117.0,8.0,10.0,276.0,1820.0,1704.0,11.0,16.0,20.0,1.0,1.0,1.0,1,synthetic_train,
1609.0,0.0,2.2,1.0,3.0,1.0,7.0,1.0,167.0,4.0,13.0,163.0,1791.0,759.0,16.0,12.0,8.0,0.0,0.0,1.0,0,synthetic_train,
1609.0,1.0,0.6,0.0,7.0,0.0,3.0,1.0,164.0,6.0,11.0,256.0,1463.0,390.0,11.0,14.0,5.0,0.0,1.0,1.0,0,synthetic_train,
1090.0,1.0,1.2,0.0,2.0,1.0,47.0,0.5,150.0,5.0,12.0,614.0,658.0,2043.0,18.0,5.0,15.0,0.0,0.0,0.0,1,synthetic_train,
1701.0,0.0,0.7,0.0,15.0,1.0,59.0,0.3,180.0,1.0,10.0,1449.0,1579.0,1792.0,10.0,18.0,3.0,0.0,1.0,0.0,2,synthetic_train,
1072.0,0.0,1.0,0.0,12.0,1.0,5.0,0.5,186.0,1.0,11.0,97.0,1187.0,1817.0,8.0,4.0,16.0,0.0,0.0,0.0,0,synthetic_train,
573.0,0.0,2.1,0.0,15.0,0.0,22.0,0.2,175.0,4.0,6.0,796.0,1477.0,1549.0,12.0,9.0,15.0,0.0,1.0,1.0,0,synthetic_train,
1861.0,0.0,2.1,0.0,1.0,1.0,40.0,0.9,151.0,2.0,12.0,877.0,1149.0,1787.0,6.0,0.0,15.0,0.0,0.0,1.0,1,synthetic_train,
851.0,0.0,1.6,0.0,7.0,0.0,46.0,0.6,198.0,5.0,5.0,291.0,1581.0,270.0,15.0,16.0,7.0,0.0,1.0,0.0,0,synthetic_train,
652.0,0.0,0.7,0.0,5.0,1.0,48.0,0.5,147.0,2.0,10.0,114.0,826.0,2045.0,6.0,13.0,4.0,0.0,1.0,0.0,0,synthetic_train,
1432.0,0.0,1.6,0.0,12.0,1.0,45.0,0.2,157.0,5.0,8.0,451.0,717.0,3426.0,14.0,3.0,13.0,0.0,1.0,0.0,2,synthetic_train,
850.0,0.0,1.4,1.0,16.0,0.0,7.0,0.5,102.0,2.0,14.0,297.0,829.0,778.0,10.0,12.0,8.0,1.0,0.0,1.0,0,synthetic_train,
1787.0,0.0,2.3,1.0,4.0,0.0,17.0,0.9,118.0,2.0,18.0,1558.0,1882.0,794.0,10.0,3.0,9.0,1.0,0.0,0.0,1,synthetic_train,
1165.0,0.0,1.9,1.0,15.0,0.0,31.0,0.7,189.0,3.0,13.0,1797.0,613.0,3175.0,14.0,8.0,5.0,0.0,0.0,1.0,3,synthetic_train,
506.0,0.0,1.7,1.0,11.0,0.0,6.0,0.2,140.0,5.0,2.0,1222.0,928.0,2131.0,15.0,9.0,8.0,1.0,1.0,1.0,1,synthetic_train,
1927.0,0.0,1.7,0.0,16.0,0.0,23.0,0.2,141.0,4.0,14.0,1487.0,1013.0,1218.0,18.0,17.0,17.0,1.0,1.0,1.0,1,synthetic_train,
1271.0,1.0,2.9,0.0,1.0,0.0,26.0,0.5,178.0,3.0,6.0,1492.0,1753.0,3193.0,9.0,6.0,18.0,0.0,1.0,0.0,3,synthetic_train,
894.0,0.0,2.4,1.0,19.0,1.0,63.0,0.2,119.0,3.0,1.0,1721.0,1038.0,1472.0,17.0,0.0,8.0,0.0,0.0,1.0,1,synthetic_train,
1515.0,1.0,1.7,0.0,8.0,1.0,21.0,0.9,112.0,3.0,4.0,191.0,1839.0,2518.0,17.0,8.0,4.0,0.0,1.0,0.0,2,synthetic_train,
1295.0,1.0,1.7,1.0,5.0,0.0,63.0,0.7,81.0,4.0,20.0,1955.0,1981.0,2337.0,19.0,17.0,2.0,1.0,0.0,0.0,3,synthetic_train,
544.0,1.0,0.6,0.0,3.0,0.0,46.0,0.2,108.0,7.0,8.0,898.0,1476.0,889.0,19.0,15.0,5.0,0.0,0.0,1.0,0,synthetic_train,
1639.0,1.0,2.9,0.0,19.0,1.0,45.0,0.8,141.0,5.0,4.0,1064.0,1014.0,3081.0,16.0,1.0,2.0,0.0,1.0,1.0,3,synthetic_train,
1102.0,0.0,1.3,1.0,17.0,1.0,53.0,0.4,167.0,4.0,2.0,1563.0,1396.0,2569.0,9.0,1.0,14.0,0.0,0.0,1.0,3,synthetic_train,
1549.0,1.0,1.1,1.0,2.0,1.0,55.0,0.3,119.0,6.0,13.0,968.0,1503.0,1036.0,15.0,14.0,14.0,1.0,0.0,1.0,0,synthetic_train,
1843.0,0.0,3.0,1.0,8.0,1.0,16.0,0.6,133.0,5.0,15.0,521.0,663.0,3091.0,16.0,13.0,16.0,0.0,0.0,0.0,2,synthetic_train,
1415.0,0.0,2.3,0.0,14.0,1.0,28.0,0.1,106.0,8.0,7.0,37.0,1748.0,2578.0,9.0,10.0,8.0,1.0,1.0,1.0,1,synthetic_train,
1507.0,0.0,0.6,0.0,11.0,1.0,35.0,0.5,178.0,5.0,2.0,331.0,1153.0,3455.0,17.0,1.0,17.0,1.0,1.0,0.0,3,synthetic_train,
881.0,0.0,0.7,1.0,3.0,1.0,63.0,0.9,143.0,2.0,7.0,165.0,1767.0,3325.0,15.0,5.0,5.0,0.0,1.0,1.0,2,synthetic_train,
856.0,0.0,0.6,0.0,7.0,1.0,4.0,0.9,97.0,5.0,13.0,748.0,1416.0,1448.0,12.0,16.0,6.0,1.0,1.0,1.0,1,synthetic_train,
1122.0,0.0,2.0,1.0,7.0,0.0,32.0,0.4,153.0,7.0,2.0,1527.0,1790.0,3762.0,17.0,2.0,19.0,0.0,1.0,0.0,3,synthetic_train,
1779.0,1.0,0.7,0.0,5.0,1.0,15.0,0.7,120.0,2.0,5.0,653.0,622.0,382.0,6.0,3.0,18.0,1.0,1.0,0.0,0,synthetic_train,
1286.0,1.0,2.8,1.0,19.0,1.0,15.0,0.3,184.0,2.0,0.0,1171.0,563.0,1506.0,15.0,8.0,13.0,1.0,0.0,0.0,0,synthetic_train,
1022.0,0.0,2.8,1.0,4.0,0.0,49.0,0.6,112.0,5.0,9.0,363.0,667.0,2531.0,16.0,13.0,13.0,1.0,0.0,0.0,2,synthetic_train,
1669.0,1.0,1.9,0.0,14.0,0.0,14.0,0.3,184.0,8.0,3.0,1157.0,1810.0,2257.0,5.0,15.0,15.0,1.0,1.0,1.0,2,synthetic_train,
1780.0,0.0,2.0,1.0,18.0,1.0,51.0,0.6,164.0,3.0,4.0,1870.0,1989.0,1101.0,11.0,11.0,17.0,1.0,1.0,0.0,2,synthetic_train,
1853.0,0.0,1.2,0.0,15.0,1.0,64.0,0.3,96.0,5.0,2.0,618.0,1997.0,1002.0,12.0,9.0,6.0,1.0,0.0,0.0,1,synthetic_train,
948.0,1.0,0.7,0.0,15.0,1.0,50.0,0.9,171.0,6.0,15.0,947.0,998.0,3178.0,8.0,7.0,3.0,0.0,0.0,0.0,2,synthetic_train,
1564.0,1.0,2.3,1.0,3.0,1.0,12.0,0.9,167.0,6.0,10.0,1888.0,896.0,3535.0,18.0,0.0,5.0,0.0,1.0,0.0,3,synthetic_train,
1385.0,0.0,0.8,1.0,2.0,1.0,10.0,0.4,135.0,2.0,19.0,1192.0,1024.0,2800.0,14.0,5.0,8.0,0.0,0.0,1.0,2,synthetic_train,
1173.0,0.0,0.7,0.0,15.0,0.0,29.0,0.8,99.0,4.0,8.0,782.0,1724.0,2240.0,9.0,4.0,6.0,0.0,1.0,1.0,1,synthetic_train,
1095.0,0.0,1.3,0.0,14.0,0.0,36.0,0.2,137.0,8.0,4.0,237.0,877.0,3150.0,11.0,1.0,11.0,0.0,1.0,1.0,2,synthetic_train,
671.0,0.0,0.5,0.0,14.0,0.0,51.0,0.8,153.0,8.0,4.0,1838.0,1320.0,1154.0,6.0,14.0,4.0,0.0,1.0,0.0,0,synthetic_train,
912.0,0.0,1.6,1.0,8.0,0.0,28.0,0.4,95.0,7.0,20.0,1196.0,1468.0,3877.0,6.0,6.0,12.0,0.0,0.0,0.0,3,synthetic_train,
1324.0,1.0,2.3,1.0,10.0,1.0,12.0,0.2,121.0,1.0,12.0,111.0,1041.0,723.0,16.0,9.0,15.0,1.0,1.0,0.0,0,synthetic_train,
1829.0,1.0,2.5,1.0,0.0,1.0,64.0,0.7,164.0,4.0,6.0,1088.0,1209.0,2443.0,19.0,3.0,3.0,1.0,0.0,1.0,2,synthetic_train,
1799.0,0.0,2.0,0.0,5.0,0.0,58.0,0.5,146.0,1.0,13.0,1899.0,1497.0,1532.0,9.0,11.0,7.0,1.0,0.0,0.0,2,synthetic_train,
781.0,1.0,2.6,0.0,10.0,0.0,43.0,0.6,200.0,3.0,11.0,1827.0,1684.0,3640.0,8.0,2.0,12.0,0.0,0.0,1.0,3,synthetic_train,
1518.0,0.0,1.5,0.0,2.0,1.0,45.0,0.6,106.0,7.0,2.0,383.0,784.0,1172.0,15.0,12.0,3.0,1.0,1.0,1.0,1,synthetic_train,
627.0,0.0,2.6,0.0,2.0,1.0,60.0,0.2,174.0,4.0,14.0,808.0,1268.0,2658.0,12.0,14.0,14.0,0.0,0.0,1.0,1,synthetic_train,
1512.0,0.0,1.8,0.0,0.0,1.0,31.0,0.1,131.0,2.0,2.0,1934.0,731.0,840.0,7.0,5.0,16.0,0.0,0.0,1.0,0,synthetic_train,
1012.0,1.0,1.1,1.0,4.0,0.0,11.0,0.6,106.0,6.0,4.0,1533.0,523.0,936.0,15.0,4.0,8.0,0.0,1.0,0.0,0,synthetic_train,
1174.0,1.0,2.9,0.0,19.0,1.0,40.0,0.7,195.0,7.0,14.0,1098.0,1467.0,1814.0,8.0,14.0,2.0,1.0,1.0,1.0,1,synthetic_train,
1576.0,1.0,1.2,0.0,13.0,1.0,30.0,0.1,155.0,6.0,9.0,596.0,1223.0,3247.0,6.0,4.0,11.0,0.0,1.0,0.0,3,synthetic_train,
1137.0,0.0,0.6,1.0,18.0,1.0,52.0,0.4,144.0,7.0,4.0,1495.0,888.0,1296.0,11.0,3.0,18.0,0.0,1.0,1.0,1,synthetic_train,
1711.0,1.0,1.1,1.0,5.0,1.0,50.0,0.7,115.0,6.0,1.0,1135.0,582.0,2852.0,16.0,6.0,7.0,1.0,1.0,1.0,2,synthetic_train,
1300.0,0.0,1.4,1.0,11.0,1.0,31.0,0.7,186.0,6.0,12.0,1027.0,1917.0,2394.0,12.0,18.0,18.0,1.0,1.0,0.0,2,synthetic_train,
1998.0,0.0,1.4,0.0,17.0,0.0,25.0,0.8,83.0,8.0,14.0,1817.0,1739.0,3916.0,14.0,8.0,18.0,0.0,1.0,1.0,3,synthetic_train,
1457.0,1.0,1.8,0.0,7.0,0.0,28.0,0.5,93.0,3.0,4.0,739.0,1901.0,1381.0,8.0,4.0,7.0,1.0,1.0,1.0,1,synthetic_train,
944.0,0.0,2.7,1.0,13.0,0.0,41.0,0.6,101.0,4.0,8.0,1225.0,670.0,1167.0,12.0,9.0,13.0,1.0,0.0,0.0,0,synthetic_train,
1662.0,1.0,1.2,1.0,13.0,1.0,42.0,0.6,159.0,5.0,7.0,85.0,521.0,3634.0,15.0,6.0,2.0,1.0,0.0,0.0,3,synthetic_train,
1111.0,1.0,1.8,0.0,16.0,1.0,34.0,0.4,92.0,6.0,18.0,1394.0,825.0,1502.0,12.0,12.0,12.0,0.0,0.0,0.0,1,synthetic_train,
1301.0,1.0,1.4,1.0,19.0,0.0,35.0,0.1,176.0,4.0,16.0,1073.0,650.0,1059.0,8.0,8.0,18.0,0.0,1.0,0.0,1,synthetic_train,
705.0,0.0,2.6,0.0,12.0,0.0,64.0,0.1,103.0,4.0,5.0,1717.0,1189.0,3330.0,19.0,11.0,19.0,0.0,1.0,0.0,2,synthetic_train,
679.0,0.0,0.9,0.0,11.0,0.0,17.0,0.9,161.0,2.0,10.0,652.0,1467.0,3298.0,6.0,8.0,5.0,1.0,0.0,0.0,2,synthetic_train,
1362.0,1.0,0.8,0.0,17.0,0.0,12.0,0.3,176.0,6.0,19.0,1814.0,792.0,491.0,18.0,9.0,14.0,0.0,0.0,0.0,0,synthetic_train,
780.0,1.0,1.8,1.0,13.0,1.0,52.0,0.7,186.0,1.0,7.0,1128.0,1094.0,3460.0,15.0,8.0,3.0,0.0,1.0,0.0,2,synthetic_train,
1996.0,1.0,2.2,0.0,7.0,1.0,60.0,0.6,115.0,4.0,2.0,408.0,1308.0,2626.0,6.0,7.0,7.0,1.0,1.0,0.0,3,synthetic_train,
1783.0,1.0,2.5,1.0,12.0,0.0,40.0,0.5,89.0,4.0,6.0,314.0,975.0,1299.0,8.0,18.0,17.0,1.0,1.0,1.0,0,synthetic_train,
1551.0,0.0,2.0,0.0,10.0,0.0,27.0,0.9,171.0,7.0,12.0,384.0,1190.0,2260.0,10.0,5.0,14.0,0.0,0.0,0.0,2,synthetic_train,
1602.0,0.0,2.4,0.0,4.0,1.0,23.0,0.7,134.0,4.0,20.0,592.0,1384.0,1149.0,19.0,15.0,9.0,1.0,1.0,0.0,0,synthetic_train,
1392.0,1.0,1.5,1.0,10.0,1.0,31.0,0.1,194.0,1.0,6.0,1079.0,1927.0,887.0,12.0,13.0,20.0,1.0,1.0,0.0,0,synthetic_train,
590.0,0.0,0.6,1.0,12.0,0.0,5.0,0.8,102.0,5.0,1.0,1702.0,964.0,751.0,8.0,10.0,16.0,1.0,0.0,0.0,0,synthetic_train,
1088.0,1.0,0.8,0.0,18.0,0.0,35.0,0.6,149.0,2.0,3.0,1952.0,632.0,874.0,18.0,6.0,2.0,0.0,1.0,1.0,0,synthetic_train,
1243.0,0.0,0.6,0.0,11.0,0.0,18.0,0.4,94.0,4.0,8.0,1329.0,1801.0,2437.0,6.0,9.0,3.0,1.0,0.0,1.0,2,synthetic_train,
1872.0,1.0,1.3,0.0,3.0,0.0,18.0,0.8,138.0,3.0,1.0,961.0,1364.0,3288.0,17.0,16.0,13.0,1.0,1.0,1.0,3,synthetic_train,
829.0,1.0,1.7,0.0,19.0,1.0,37.0,0.7,80.0,2.0,0.0,1202.0,1207.0,2076.0,17.0,3.0,18.0,0.0,1.0,1.0,2,synthetic_train,
1245.0,0.0,1.4,0.0,11.0,1.0,62.0,0.4,170.0,8.0,13.0,648.0,1579.0,313.0,10.0,11.0,4.0,1.0,1.0,0.0,0,synthetic_train,
1016.0,0.0,1.9,1.0,5.0,1.0,14.0,1.0,153.0,3.0,17.0,480.0,1970.0,1860.0,5.0,14.0,12.0,0.0,0.0,1.0,1,synthetic_train,
701.0,1.0,1.7,0.0,15.0,0.0,59.0,0.7,91.0,5.0,4.0,1053.0,691.0,3051.0,18.0,12.0,17.0,1.0,1.0,0.0,2,synthetic_train,
654.0,0.0,2.2,1.0,7.0,0.0,34.0,0.6,140.0,7.0,10.0,1622.0,1790.0,3382.0,19.0,2.0,18.0,0.0,1.0,0.0,3,synthetic_train,
1048.0,1.0,2.2,1.0,7.0,0.0,63.0,0.2,131.0,3.0,12.0,126.0,1454.0,2998.0,10.0,9.0,14.0,0.0,0.0,0.0,2,synthetic_train,
623.0,1.0,1.3,1.0,16.0,1.0,26.0,0.4,161.0,8.0,14.0,217.0,1377.0,1638.0,7.0,3.0,20.0,0.0,1.0,1.0,0,synthetic_train,
600.0,1.0,1.4,1.0,17.0,1.0,64.0,0.5,140.0,4.0,20.0,347.0,1795.0,2687.0,9.0,17.0,19.0,0.0,1.0,0.0,2,synthetic_train,
1026.0,0.0,2.0,1.0,10.0,0.0,43.0,0.7,135.0,8.0,18.0,411.0,955.0,511.0,7.0,6.0,17.0,1.0,0.0,0.0,0,synthetic_train,
802.0,1.0,2.0,0.0,7.0,1.0,44.0,0.6,180.0,4.0,6.0,292.0,1680.0,1788.0,14.0,8.0,14.0,1.0,1.0,1.0,1,synthetic_train,
1332.0,0.0,1.3,0.0,17.0,0.0,37.0,0.8,142.0,1.0,20.0,255.0,1355.0,2265.0,12.0,16.0,20.0,0.0,0.0,0.0,2,synthetic_train,
526.0,1.0,1.3,1.0,3.0,1.0,30.0,0.3,178.0,7.0,0.0,54.0,1901.0,362.0,10.0,8.0,2.0,1.0,1.0,0.0,0,synthetic_train,
952.0,1.0,2.2,0.0,14.0,0.0,35.0,0.7,187.0,7.0,20.0,683.0,1201.0,309.0,14.0,3.0,3.0,0.0,1.0,0.0,0,synthetic_train,
